address,rest_coords
60HANCOCK STREET10305.0,POINT (-74.095339479251 40.588843796916)
5784MOSHOLU AVENUE10471.0,POINT (-73.89779776985 40.905423979076)
55THOMAS STREET10013.0,POINT (-74.007142590427 40.716751565083)
13EAST   30 STREET10016.0,POINT (-73.98547765171 40.745535220459)
284CLARKSON AVENUE11226.0,POINT (-73.950736417128 40.655368048503)
640311 AVENUE11219.0,POINT (-74.005393114403 40.629135657647)
747 AVENUE SOUTH10014.0,POINT (-74.003680364657 40.732056547138)
16612HILLSIDE AVENUE11432.0,POINT (-73.796205519005 40.709568790389)
8407JAMAICA AVE11421.0,POINT (-73.86055061492 40.692356541167)
508WEST  259 STREET10471.0,POINT (-73.904365307527 40.906889816312)
1011COLUMBUS AVENUE10025.0,POINT (-73.961214535078 40.801550039329)
2527PARSONS BLVD11354.0,POINT (-73.824438705866 40.775926340086)
402PARK AVENUE SOUTH10016.0,POINT (-73.98415372432 40.743226700203)
9558QUEENS BLVD11374.0,POINT (-73.862628719979 40.730220444884)
295EAST GUN HILL ROAD10467.0,POINT (-73.874622131045 40.879186211627)
1203SUTTER AVENUE11208.0,POINT (-73.87350881844 40.672543296757)
400969TH ST11377.0,POINT (-73.89624247683 40.745958578646)
771AWASHINGTON AVENUE11238.0,POINT (-73.962979886476 40.673781885628)
794SOUTHERN BOULEVARD10455.0,POINT (-73.89651580213 40.816004972297)
120PARK AVE10017.0,POINT (-73.978427408135 40.75167688725)
1758BATH AVENUE11214.0,POINT (-74.006719959304 40.604204707053)
2623JACKSON AVE11101.0,POINT (-73.941540830742 40.74742062206)
1640FOREST AVENUE10302.0,POINT (-74.14333170369 40.624868532151)
131EAST    7 STREET10009.0,POINT (-73.98411447017 40.726299732684)
1549GATES AVENUE11237.0,POINT (-73.912197733894 40.699546887068)
2182CLARENDON ROAD11226.0,POINT (-73.957026436694 40.642714396499)
331731ST AVE11106.0,POINT (-73.92166495635 40.763476602787)
15051NORTHERN BLVD11354.0,POINT (-73.813666116043 40.765136167001)
3749 STREET11215.0,POINT (-73.983594948212 40.667844248412)
232NORTH   12 STREET11211.0,POINT (-73.952867822235 40.719429230694)
6908FRESH POND RD11385.0,POINT (-73.89536822893 40.703024115542)
14238ROOSEVELT AVE11354.0,POINT (-73.825645020061 40.760672792002)
35UNION SQUARE WEST10003.0,POINT (-73.990599971532 40.736758002561)
110FORSYTH STREET10002.0,POINT (-73.992546927512 40.718963828349)
3645BROADWAY10031.0,POINT (-73.948081003541 40.829692203437)
6219 AVENUE10036.0,POINT (-73.991762664033 40.759632932643)
3291AMBOY ROAD10306.0,POINT (-74.134632280347 40.56099408669)
2460BROADWAY10025.0,POINT (-73.974026540769 40.791551786007)
1470545TH AVE11355.0,POINT (-73.814996126083 40.755526153094)
187COLUMBUS AVENUE10023.0,POINT (-73.980477804397 40.775084548238)
236PENNSYLVANIA AVENUE11207.0,POINT (-73.895928871894 40.672074533219)
500WEST   43 STREET10036.0,POINT (-73.995076317525 40.760324801799)
146WEST  231 STREET10463.0,POINT (-73.902743397881 40.878132018233)
3814CHURCH AVENUE11203.0,POINT (-73.941657928108 40.651169761122)
2923AVENUE R11229.0,POINT (-73.943421438382 40.607372132012)
57EMPIRE BOULEVARD11225.0,POINT (-73.96022829133 40.66332885091)
TERMINAL BLAGUARDIA AIRPORT11369.0,POINT (-73.877293351848 40.774414029772)
274TROUTMAN STREET11237.0,POINT (-73.925796715864 40.703569351763)
2059WILLIAMSBRIDGE ROAD10461.0,POINT (-73.854948868192 40.854885923828)
341LEXINGTON AVENUE10016.0,POINT (-73.977255051027 40.749766307329)
6122FRESH POND RD11379.0,POINT (-73.901100288263 40.714373344161)
419TOMPKINS AVENUE11216.0,POINT (-73.943847320442 40.683067920656)
14801HILLSIDE AVE11435.0,POINT (-73.808926906986 40.705967588041)
405HUNTS POINT AVENUE10474.0,POINT (-73.880901810634 40.809742798804)
497ROGERS AVENUE11225.0,POINT (-73.953468579023 40.660084721678)
1320SURF AVENUE11224.0,POINT (-73.981850250554 40.575528666625)
1FULTON STREET10038.0,POINT (-74.003217267259 40.706313384702)
14108NORTHERN BLVD11354.0,POINT (-73.82556668619 40.764380848265)
1367741ST AVE11355.0,POINT (-73.829050559757 40.758676982652)
68175 AVENUE11220.0,POINT (-74.0207886012 40.633975695113)
500LEXINGTON AVENUE10017.0,POINT (-73.973676408159 40.754711600527)
299MALCOLM X BOULEVARD11233.0,POINT (-73.928820803386 40.681783253828)
507EAST  161 STREET10451.0,POINT (-73.910003541385 40.823059345683)
240144TH RD11101.0,POINT (-73.943730856519 40.748198484623)
201COURT STREET11201.0,POINT (-73.993527648368 40.687253548963)
755TARGEE STREET10304.0,POINT (-74.087981782462 40.609103481533)
906CONEY ISLAND AVENUE11218.0,POINT (-73.967728267994 40.635543051033)
22663 AVENUE10035.0,POINT (-73.936637615845 40.802584857292)
6736HYLAN BOULEVARD10309.0,POINT (-74.228282145067 40.508068517904)
43EAST    1 STREET10003.0,POINT (-73.990035370716 40.723923432098)
599GRAND CONCOURSE10451.0,POINT (-73.926710703668 40.819854381506)
269COLUMBUS AVENUE10023.0,POINT (-73.97851641042 40.777771312522)
930HYLAN BOULEVARD10305.0,POINT (-74.073368710375 40.597805254)
169286 STREET11214.0,POINT (-74.005117745374 40.608736431654)
409WEST  125 STREET10027.0,POINT (-73.954511033458 40.811587862688)
9223168TH ST11433.0,POINT (-73.792249326593 40.705894667981)
292EAST BURNSIDE AVENUE10457.0,POINT (-73.901778277141 40.851043455228)
1810CEDAR AVENUE10453.0,POINT (-73.920178648468 40.852682591508)
280MADISON AVENUE10016.0,POINT (-73.980300692864 40.751424706171)
2817JACKSON AVE11101.0,POINT (-73.938533495256 40.748508720932)
6212 AVENUE10016.0,POINT (-73.97596120472 40.744677255478)
351EAST   12 STREET10003.0,POINT (-73.984701586196 40.730507538479)
2720BROADWAY10025.0,POINT (-73.967789236678 40.799710345793)
1090MORRIS PARK AVENUE10461.0,POINT (-73.853348774007 40.849397165034)
24310MERRICK BLVD11422.0,POINT (-73.730309506757 40.674014024563)
5046 AVENUE10011.0,POINT (-73.997430788295 40.736522309208)
8900SUTPHIN BLVD11435.0,POINT (-73.808745900202 40.703694610719)
52158 AVENUE11220.0,POINT (-74.005012044448 40.639843071411)
60WEST   57 STREET10019.0,POINT (-73.975824343877 40.763731350534)
466MYRTLE AVENUE11205.0,POINT (-73.966658019206 40.693347769793)
948NOSTRAND AVENUE11225.0,POINT (-73.950901784124 40.665691233343)
661FLATBUSH AVENUE11225.0,POINT (-73.960217569211 40.657155839421)
822NOSTRAND AVENUE11216.0,POINT (-73.950451226189 40.670502634869)
422AVENUE P11223.0,POINT (-73.97176047665 40.608936177698)
9017130TH ST11418.0,POINT (-73.820618184508 40.698674388058)
14612LIBERTY AVENUE11435.0,POINT (-73.805896791323 40.695002599056)
3004EASTCHESTER ROAD10469.0,POINT (-73.842749789216 40.869614588989)
3609 AVENUE10001.0,POINT (-73.997863328177 40.751226009742)
320EAST  170 STREET10456.0,POINT (-73.910070961146 40.837282645455)
622WEST   47 STREET10036.0,POINT (-73.996635525263 40.764249861955)
4108149TH PL11355.0,POINT (-73.814671022521 40.762077382494)
101WEST KINGSBRIDGE ROAD10468.0,POINT (-73.901430785914 40.868376139294)
304EAST   49 STREET10017.0,POINT (-73.968569369578 40.754059807204)
15881 AVENUE10028.0,POINT (-73.951001683867 40.774625610596)
328EAST   78 STREET10075.0,POINT (-73.95472932998 40.772291354348)
535AMSTERDAM AVENUE10024.0,POINT (-73.975122320852 40.787514499858)
67265 AVENUE11220.0,POINT (-74.020435799382 40.634887026413)
242MOTT STREET10012.0,POINT (-73.99479405618 40.723262258006)
7824 AVENUE11232.0,POINT (-73.998850237589 40.659682446914)
8009 AVENUE10019.0,POINT (-73.98750212227 40.76544868973)
4227 AVENUE11215.0,POINT (-73.984021235122 40.663974172016)
2726BROADWAY10025.0,POINT (-73.968088841896 40.800086459964)
8305BROADWAY11373.0,POINT (-73.879881212866 40.740999294431)
139NORTH    6 STREET11249.0,POINT (-73.958824964932 40.717598018968)
196486 STREET11214.0,POINT (-73.998861987543 40.604959714834)
7923MAIN ST11367.0,POINT (-73.817484139095 40.71839065668)
7909JAMAICA AVE11421.0,POINT (-73.863136903139 40.691991857888)
61WEST   37 STREET10018.0,POINT (-73.985032491324 40.751128986813)
1NORTH END AVENUE10282.0,POINT (-74.01673030246 40.714074417833)
442AMSTERDAM AVENUE10024.0,POINT (-73.977235864784 40.784654906846)
29EAST   29 STREET10016.0,POINT (-73.984893244416 40.744481156357)
1534SAINT NICHOLAS AVENUE10033.0,POINT (-73.931134848875 40.852846128948)
1796BROADWAY10019.0,POINT (-73.981696729468 40.767210044711)
277EAST KINGSBRIDGE ROAD10458.0,POINT (-73.894239617341 40.863648812188)
1702 AVENUE10003.0,POINT (-73.986484056615 40.730208582929)
9798 AVENUE10019.0,POINT (-73.982675127278 40.766990616027)
90GREENWICH AVENUE10011.0,POINT (-74.001797037737 40.737738254285)
43EAST    7 STREET10003.0,POINT (-73.988443619117 40.728117285679)
85BRUCKNER BOULEVARD10454.0,POINT (-73.925797523693 40.806135557598)
9752 AVENUE10022.0,POINT (-73.967792462007 40.755887601863)
2512ARTHUR KILL ROAD10309.0,POINT (-74.2178402386 40.553485153709)
8554 AVENUE11232.0,POINT (-74.001740789064 40.656866296267)
297WYCKOFF AVENUE11237.0,POINT (-73.912733902151 40.700453071491)
224EAST   10 STREET10003.0,POINT (-73.985434325926 40.729176422599)
3432EAST TREMONT AVENUE10465.0,POINT (-73.827833815076 40.83252003772)
636DEGRAW STREET11217.0,POINT (-73.983080235558 40.679009924323)
104-36ROCKAWAY BOULEVARD11417.0,POINT (-73.8343898042 40.678907998375)
3081CROPSEY AVENUE11224.0,POINT (-73.985531768382 40.580071817176)
4358VICTORY BOULEVARD10314.0,POINT (-74.197250317316 40.587777569443)
45ROCKEFELLER PLAZA10111.0,POINT (-73.978334721093 40.75919751131)
3824DYRE AVENUE10466.0,POINT (-73.831280331071 40.888248758972)
3005WHITESTONE EXPRESSWAY11354.0,POINT (-73.833720179111 40.770708647549)
377SENECA AVENUE11385.0,POINT (-73.914939770907 40.707099822587)
19SAINT MARKS PLACE10003.0,POINT (-73.988793431631 40.7290779884)
472230TH AVE11103.0,POINT (-73.909148988341 40.761137076579)
143ORCHARD STREET10002.0,POINT (-73.989198984305 40.720152046318)
338MYRTLE AVENUE11205.0,POINT (-73.972932676009 40.693234142483)
4162BROADWAY10033.0,POINT (-73.938174612473 40.847055998484)
13740NORTHERN BLVD11354.0,POINT (-73.829687839345 40.763530672002)
12843 AVENUE10021.0,POINT (-73.959795568577 40.770868712395)
400EAST   90 STREET10128.0,POINT (-73.94717444107 40.779279017116)
20WEST   40 STREET10018.0,POINT (-73.982718597622 40.752558681876)
3260JOHNSON AVENUE10463.0,POINT (-73.910096183476 40.885290754498)
920963 DRIVE11374.0,POINT (-73.864019784125 40.727510270587)
269COURT STREET11231.0,POINT (-73.994685291929 40.684849186267)
7224 AVENUE11232.0,POINT (-73.996712803803 40.661727265553)
1098FOREST AVENUE10310.0,POINT (-74.126195477142 40.626941796954)
217EAST HOUSTON STREET10002.0,POINT (-73.986651614381 40.722325633856)
2080335TH AVE11361.0,POINT (-73.779966085 40.767491898707)
270VANDERBILT AVENUE11205.0,POINT (-73.969050822571 40.68914070306)
10392 AVENUE10022.0,POINT (-73.966409063435 40.757786578795)
1494041ST AVE11355.0,POINT (-73.814579871772 40.762401117429)
634WEST  207 STREET10034.0,POINT (-73.921620530371 40.868309337231)
5002FLATLANDS AVENUE11234.0,POINT (-73.927496861658 40.62629668734)
5912MAIN ST11355.0,POINT (-73.825657153695 40.74369094418)
681WASHINGTON AVENUE11238.0,POINT (-73.963583830873 40.676886421168)
103WAVERLY PLACE10011.0,POINT (-73.998888669238 40.732353035408)
141AMSTERDAM AVENUE10023.0,POINT (-73.984337518727 40.774890262196)
219MULBERRY STREET10012.0,POINT (-73.996139792595 40.722301642751)
1305BEACH CHANNEL DR11691.0,POINT (-73.75517395091 40.605447282184)
165CHURCH STREET10007.0,POINT (-74.007752047973 40.715143091215)
501FASHION AVENUE10018.0,POINT (-73.989164766809 40.752976675196)
303CANAL STREET10013.0,POINT (-74.002261919705 40.719669453515)
2104NEWTOWN AVE11102.0,POINT (-73.925741720021 40.772103341315)
23WEST   47 STREET10036.0,POINT (-73.979551835916 40.757076035912)
16424CROSSBAY BLVD11414.0,POINT (-73.837679346726 40.650262662959)
10242 AVENUE10022.0,POINT (-73.966622191349 40.757465504149)
207WEST   80 STREET10024.0,POINT (-73.978243563535 40.784007340669)
27WEST   44 STREET10036.0,POINT (-73.981014234331 40.755237298321)
7BELL SLIP11222.0,POINT (-73.957712527369 40.736714911783)
4501BROADWAY11103.0,POINT (-73.914879360739 40.757040798498)
1050FLUSHING AVENUE11237.0,POINT (-73.929330276413 40.704471869186)
4205162ND ST11358.0,POINT (-73.804024536194 40.759992887618)
215PROSPECT PARK WEST11215.0,POINT (-73.980435836965 40.660295612938)
4701FRANCIS LEWIS BLVD11361.0,POINT (-73.780442977265 40.753203554501)
351EAST  152 STREET10451.0,POINT (-73.918821294378 40.818759413403)
470230 AVENUE11103.0,POINT (-73.909264429988 40.761189318345)
50CENTRAL PARK SOUTH10019.0,POINT (-73.975051284673 40.765155714236)
1104LEXINGTON AVENUE10075.0,POINT (-73.959725173034 40.773833023893)
1809HONE AVENUE10461.0,POINT (-73.854986583604 40.84921534609)
43EAST   20 STREET10003.0,POINT (-73.989015511319 40.738860350791)
328MYRTLE AVENUE11205.0,POINT (-73.973365403679 40.693242478153)
16418A69TH AVE11365.0,POINT (-73.804645269805 40.733067766495)
37063 AVENUE10456.0,POINT (-73.903051425129 40.835687732775)
10410JAMAICA AVE11418.0,POINT (-73.843018548763 40.695177463924)
2407ARTHUR AVENUE10458.0,POINT (-73.887372933039 40.855786864713)
9483 AVENUE11232.0,POINT (-74.006357543608 40.655603534652)
233EAST   77 STREET10075.0,POINT (-73.95740081485 40.772608023828)
20WEST   39 STREET10018.0,POINT (-73.983184354408 40.751946669505)
88READE STREET10013.0,POINT (-74.00779899067 40.715552058545)
54147 AVENUE11220.0,POINT (-74.008395472406 40.640062455944)
675ASENECA AVE11385.0,POINT (-73.90831219169 40.703180669702)
550MADISON AVENUE10022.0,POINT (-73.973251536579 40.761082088223)
6201WOODSIDE AVENUE11377.0,POINT (-73.902563734319 40.744616442001)
133GREENWICH STREET10006.0,POINT (-74.012930997635 40.709460951991)
574ATLANTIC AVENUE11217.0,POINT (-73.978903497579 40.684608572771)
3923BELL BLVD11361.0,POINT (-73.771711078088 40.764991762309)
3587 AVENUE10001.0,POINT (-73.992568893063 40.748330066206)
942COLUMBUS AVENUE10025.0,POINT (-73.962725529944 40.799439828364)
386410 AVENUE10034.0,POINT (-73.919105406825 40.864242650905)
5309106TH ST11368.0,POINT (-73.85511198894 40.742271706522)
120WYCKOFF AVENUE11237.0,POINT (-73.918182980404 40.703641025356)
220CONOVER STREET11231.0,POINT (-74.015318579198 40.677173894577)
557GRAND CONCOURSE10451.0,POINT (-73.927090950871 40.819050413643)
121SMITH STREET11201.0,POINT (-73.989795612161 40.687692441332)
35WEST END AVENUE10023.0,POINT (-73.989432274959 40.773021666129)
4409BROADWAY11103.0,POINT (-73.915636917652 40.757395432025)
1788WESTCHESTER AVENUE10472.0,POINT (-73.866837808262 40.831726487065)
6806ROOSEVELT AVE11377.0,POINT (-73.897046834994 40.746242013889)
407AVENUE P11223.0,POINT (-73.972426781822 40.608878699592)
150EAST  116 STREET10029.0,POINT (-73.941224967737 40.798439981751)
66WATER STREET11201.0,POINT (-73.991502765749 40.703258185238)
3536 AVENUE10014.0,POINT (-74.000743288811 40.732009942765)
33LEONARD STREET10013.0,POINT (-74.007348393635 40.718406647231)
971737TH AVE11368.0,POINT (-73.869719478608 40.751857473548)
2274NOSTRAND AVENUE11210.0,POINT (-73.947361951097 40.629439338771)
378CANAL STREET10013.0,POINT (-74.004372420688 40.721148822144)
151BLEECKER STREET10012.0,POINT (-73.999458800383 40.728318234456)
752113 AVENUE11228.0,POINT (-74.007604088294 40.620116172573)
8654 AVENUE11232.0,POINT (-74.001996674112 40.656622006747)
14112 AVENUE10021.0,POINT (-73.957626439513 40.769822179964)
84013 AVENUE11209.0,POINT (-74.030458168161 40.624899278274)
68BERGEN STREET11201.0,POINT (-73.990909911553 40.686888316326)
444BROADWAY10013.0,POINT (-74.001096698816 40.720303511884)
239EAST    5 STREET10003.0,POINT (-73.990251338056 40.727315981908)
50014 AVENUE11220.0,POINT (-74.01265566502 40.646375061399)
122-10GUY R BREWER BOULEVARD11434.0,POINT (-73.779963372447 40.679052487772)
18BEDFORD AVENUE11222.0,POINT (-73.951555268496 40.723576027725)
57168 AVENUE11220.0,POINT (-74.007951917082 40.637045972265)
8609NORTHERN BLVD11372.0,POINT (-73.881456730746 40.755970874769)
6612NEW UTRECHT AVENUE11219.0,POINT (-73.997961115377 40.622765123659)
1620AVENUE M11230.0,POINT (-73.958825326154 40.618127288193)
824BROADWAY11206.0,POINT (-73.93939410739 40.699281776951)
351EAST   14 STREET10003.0,POINT (-73.982900881595 40.73149539968)
3005BROADWAY11106.0,POINT (-73.926034279227 40.762282787139)
363SMITH STREET11231.0,POINT (-73.995331075305 40.679521606288)
60BEAVER STREET10004.0,POINT (-74.009839184222 40.705157459324)
5127 AVENUE10018.0,POINT (-73.98896981282 40.75327583548)
57145 AVENUE11220.0,POINT (-74.01454996503 40.641044471384)
2WEST   77 STREET10024.0,POINT (-73.973865131668 40.779581885372)
118-06LIBERTY AVENUE11419.0,POINT (-73.824889029401 40.686033050886)
1093JACKSON AVENUE11101.0,POINT (-73.951540995515 40.743129728216)
3101BROADWAY11106.0,POINT (-73.925258577284 40.761914486868)
84-19NORTHERN BOULEVARD11372.0,POINT (-73.883250984371 40.755783325695)
8610ROOSEVELT AVENUE11372.0,POINT (-73.879987583859 40.748031493061)
210836TH AVE11106.0,POINT (-73.936606297856 40.759780404228)
126CHAMBERS STREET10007.0,POINT (-74.008790965756 40.715299468091)
2047RICHMOND TERRACE10302.0,POINT (-74.131193417513 40.640366417216)
10646GUY R BREWER BLVD11433.0,POINT (-73.7930247084 40.698976482741)
952SENECA AVENUE11385.0,POINT (-73.902852898067 40.699929107788)
50WEST   47 STREET10036.0,POINT (-73.980187044081 40.757325920433)
117FRONT STREET11201.0,POINT (-73.988769064323 40.70249764848)
9305A63RD DR11374.0,POINT (-73.863607203418 40.72813009858)
27EAST   62 STREET10065.0,POINT (-73.969780588918 40.765363049008)
15403CROSS ISLAND PARKWAY11357.0,POINT (-73.807783814748 40.786870463695)
53EAST    8 STREET10003.0,POINT (-73.993635224606 40.731112230415)
140EAST   14 STREET10003.0,POINT (-73.987969978071 40.733606767494)
222EAST   51 STREET10022.0,POINT (-73.969629577525 40.756146110186)
1021OGDEN AVENUE10452.0,POINT (-73.929019157014 40.833576793068)
9220JAMAICA AVE11421.0,POINT (-73.852986552207 40.693340699984)
76MADISON AVENUE10016.0,POINT (-73.98581003216 40.74385821237)
274WEST   40 STREET10018.0,POINT (-73.989817662377 40.755548575012)
128BEDFORD AVENUE11249.0,POINT (-73.956085768233 40.719364633553)
7520ASTORIA BLVD11370.0,POINT (-73.89238133026 40.765717305294)
15003CROSSBAY BLVD11417.0,POINT (-73.842645359756 40.670040263744)
207DEKALB AVENUE11205.0,POINT (-73.971293496448 40.689550257883)
119-08MERRICK BOULEVARD11434.0,POINT (-73.772834988099 40.685565678337)
328EAST   14 STREET10003.0,POINT (-73.983896639321 40.731896279493)
19223 AVENUE10029.0,POINT (-73.944759520207 40.791464581963)
888AVENUE OF THE AMERICAS10001.0,POINT (-73.988916518334 40.748211746791)
285WEST   12 STREET10014.0,POINT (-74.00412090593 40.737546060885)
338BEDFORD AVENUE11249.0,POINT (-73.962380983638 40.71280687419)
3127 AVENUE11215.0,POINT (-73.981006837645 40.667585839614)
942AMSTERDAM AVENUE10025.0,POINT (-73.965487925264 40.800752681523)
221NORTH    4 STREET11211.0,POINT (-73.956662596309 40.71441054574)
573COLUMBUS AVENUE10024.0,POINT (-73.971377470518 40.787554798582)
86254 AVENUE11209.0,POINT (-74.028641343475 40.622061640285)
309WEST   39 STREET10018.0,POINT (-73.991763167294 40.755578923507)
2174WHITE PLAINS ROAD10462.0,POINT (-73.867642783664 40.855683493661)
477MADISON AVENUE10022.0,POINT (-73.974956248378 40.758708256676)
4138 AVENUE10001.0,POINT (-73.995040989424 40.750031951553)
724FRANKLIN AVENUE11238.0,POINT (-73.956862157542 40.67375504327)
7129 AVENUE10019.0,POINT (-73.989589160247 40.762591605434)
1467AMSTERDAM AVENUE10027.0,POINT (-73.953473926771 40.817178491628)
1133LEXINGTON AVENUE10075.0,POINT (-73.959107283102 40.774642508226)
235KINGSTON AVENUE11213.0,POINT (-73.94195338151 40.671868289728)
803CYPRESS AVENUE11385.0,POINT (-73.906491295203 40.700297187698)
279GRAND STREET11211.0,POINT (-73.957691510078 40.713076972127)
491COLUMBUS AVENUE10024.0,POINT (-73.973303313477 40.784914811178)
